time,position
5952,"(118.514761, 23.912679, 0)"
5952,"(118.503351, 23.879978, 0)"
5952,"(118.211564, 24.128803, 0)"
5952,"(118.415009, 23.718523, 0)"
5952,"(118.49675, 23.874822, 0)"
5952,"(118.712133, 23.875673, 0)"
5952,"(118.456077, 24.091964, 0)"
5952,"(118.060801, 23.594936, 0)"
5952,"(118.432424, 23.984901, 0)"
5952,"(118.723796, 23.688872, 0)"
5952,"(118.506869, 24.050559, 0)"
5952,"(118.850718, 23.906153, 0)"
5952,"(117.759606, 23.228365, 0)"
5952,"(118.810709, 24.192066, 0)"
5952,"(117.989821, 23.208133, 0)"
5952,"(117.359905, 23.405101, 0)"
5952,"(117.56595, 23.261199, 0)"
5952,"(118.571229, 23.270126, 0)"
5952,"(118.388205, 23.128025, 0)"
5952,"(118.763219, 23.364805, 0)"
5958,"(118.117333, 23.45361, 0)"
5958,"(117.754509, 23.533346, 0)"
5958,"(118.59229, 23.945713, 0)"
5958,"(118.410855, 23.584409, 0)"
5958,"(118.19654, 23.08112, 0)"
5958,"(118.515199, 23.911025, 0)"
5958,"(118.503356, 23.876689, 0)"
5958,"(118.415047, 23.717419, 0)"
5958,"(118.497081, 23.872768, 0)"
5958,"(118.529406, 23.376021, 0)"
5958,"(118.713107, 23.876069, 0)"
5958,"(118.456806, 24.093018, 0)"
5958,"(118.064438, 23.596545, 0)"
5958,"(118.433242, 23.98335, 0)"
5958,"(118.728751, 23.698193, 0)"
5958,"(118.506565, 24.048867, 0)"
5958,"(118.850209, 23.902278, 0)"
5958,"(117.761529, 23.228606, 0)"
5958,"(118.811425, 24.187351, 0)"
5958,"(117.98849, 23.208388, 0)"
5958,"(117.364411, 23.403122, 0)"
5958,"(117.564686, 23.262259, 0)"
5958,"(118.569046, 23.268742, 0)"
5958,"(118.382141, 23.125225, 0)"
5958,"(118.765846, 23.368858, 0)"
5964,"(118.116255, 23.452842, 0)"
5964,"(117.755353, 23.533225, 0)"
5964,"(118.593839, 23.952949, 0)"
5964,"(118.409513, 23.581965, 0)"
5964,"(118.20352, 23.082888, 0)"
5964,"(118.515826, 23.910014, 0)"
5964,"(118.505011, 23.879974, 0)"
5964,"(118.212299, 24.13129, 0)"
5964,"(118.415522, 23.716884, 0)"
5964,"(118.498564, 23.875137, 0)"
5964,"(118.530283, 23.37586, 0)"
5964,"(118.713037, 23.871221, 0)"
5964,"(118.061302, 23.595249, 0)"
5964,"(118.434173, 23.984736, 0)"
5964,"(118.506076, 24.050973, 0)"
5964,"(118.849123, 23.894289, 0)"
5964,"(117.755699, 23.229635, 0)"
5964,"(118.812514, 24.181173, 0)"
5964,"(117.987102, 23.208621, 0)"
5964,"(117.360415, 23.407006, 0)"
5964,"(117.566295, 23.262317, 0)"
5964,"(118.571262, 23.271158, 0)"
5964,"(118.764738, 23.368549, 0)"
5970,"(117.755994, 23.533123, 0)"
5970,"(118.594796, 23.953333, 0)"
5970,"(118.413538, 23.585481, 0)"
5970,"(118.199641, 23.081206, 0)"
5970,"(118.516507, 23.909744, 0)"
5970,"(118.505951, 23.880136, 0)"
5970,"(118.213171, 24.131062, 0)"
5970,"(118.418838, 23.721072, 0)"
5970,"(118.500124, 23.877902, 0)"
5970,"(118.533508, 23.37782, 0)"
5970,"(118.714449, 23.873576, 0)"
5970,"(118.45856, 24.093715, 0)"
5970,"(118.06279, 23.596026, 0)"
5970,"(118.435276, 23.987981, 0)"
5970,"(118.729555, 23.695585, 0)"
5970,"(118.506022, 24.047619, 0)"
5970,"(118.849741, 23.899132, 0)"
5970,"(117.76078, 23.229483, 0)"
5970,"(118.810969, 24.187091, 0)"
5970,"(117.993355, 23.210017, 0)"
5970,"(117.364536, 23.40527, 0)"
5970,"(117.567061, 23.262792, 0)"
5970,"(118.569718, 23.27026, 0)"
5970,"(118.391954, 23.131069, 0)"
5970,"(118.766644, 23.371547, 0)"
5976,"(118.118203, 23.452917, 0)"
5976,"(117.758341, 23.532827, 0)"
5976,"(118.595266, 23.949007, 0)"
5976,"(118.413528, 23.584519, 0)"
5976,"(118.195896, 23.079572, 0)"
5976,"(118.517245, 23.90948, 0)"
5976,"(118.506482, 23.87893, 0)"
5976,"(118.213343, 24.132738, 0)"
5976,"(118.418302, 23.718857, 0)"
5976,"(118.50053, 23.876015, 0)"
5976,"(118.531383, 23.374782, 0)"
5976,"(118.715268, 23.873664, 0)"
5976,"(118.459784, 24.091947, 0)"
5976,"(118.064323, 23.596731, 0)"
5976,"(118.436046, 23.984804, 0)"
5976,"(118.730761, 23.696238, 0)"
5976,"(118.505555, 24.048152, 0)"
5976,"(118.849424, 23.897233, 0)"
5976,"(117.758982, 23.230031, 0)"
5976,"(118.811407, 24.183847, 0)"
5976,"(117.99392, 23.210587, 0)"
5976,"(117.363645, 23.407048, 0)"
5976,"(117.563462, 23.264656, 0)"
5976,"(118.57497, 23.275143, 0)"
5976,"(118.387831, 23.129259, 0)"
5976,"(118.762887, 23.368118, 0)"
5982,"(118.115194, 23.451365, 0)"
5982,"(117.755835, 23.533258, 0)"
5982,"(118.596224, 23.951253, 0)"
5982,"(118.414777, 23.585085, 0)"
5982,"(118.518413, 23.911545, 0)"
5982,"(118.507452, 23.879032, 0)"
5982,"(118.214998, 24.130642, 0)"
5982,"(118.419949, 23.720408, 0)"
5982,"(118.502043, 23.878635, 0)"
5982,"(118.716913, 23.877433, 0)"
5982,"(118.460724, 24.09198, 0)"
5982,"(118.070782, 23.59968, 0)"
5982,"(118.437105, 23.98848, 0)"
5982,"(118.505478, 24.044916, 0)"
5982,"(118.849652, 23.899059, 0)"
5982,"(117.756945, 23.230684, 0)"
5982,"(118.809732, 24.190046, 0)"
5982,"(117.992332, 23.210812, 0)"
5982,"(117.367864, 23.405236, 0)"
5982,"(117.565547, 23.26468, 0)"
5982,"(118.563648, 23.266255, 0)"
5982,"(118.390355, 23.130858, 0)"
5988,"(118.116054, 23.451405, 0)"
5988,"(117.752795, 23.533816, 0)"
5988,"(118.417628, 23.587438, 0)"
5988,"(118.508373, 23.879552, 0)"
5988,"(118.215351, 24.131927, 0)"
5988,"(118.419799, 23.718849, 0)"
5988,"(118.533758, 23.37495, 0)"
5988,"(118.717456, 23.87569, 0)"
5988,"(118.461288, 24.094141, 0)"
5988,"(118.069119, 23.598984, 0)"
5988,"(118.732604, 23.69616, 0)"
5988,"(118.504831, 24.047898, 0)"
5988,"(118.848676, 23.891839, 0)"
5988,"(117.752024, 23.231487, 0)"
5988,"(118.81047, 24.185331, 0)"
5988,"(117.994178, 23.211577, 0)"
5988,"(117.363309, 23.409528, 0)"
5988,"(117.569466, 23.264049, 0)"
5988,"(118.386694, 23.129406, 0)"
5988,"(118.76512, 23.372666, 0)"
5994,"(118.119427, 23.452408, 0)"
5994,"(117.751883, 23.534056, 0)"
5994,"(118.598013, 23.951227, 0)"
5994,"(118.417581, 23.586401, 0)"
5994,"(118.193085, 23.077406, 0)"
5994,"(118.520867, 23.917134, 0)"
5994,"(118.509924, 23.882013, 0)"
5994,"(118.215819, 24.132809, 0)"
5994,"(118.503562, 23.8777, 0)"
5994,"(118.537623, 23.377396, 0)"
5994,"(118.717858, 23.872971, 0)"
5994,"(118.461785, 24.096862, 0)"
5994,"(118.066293, 23.597833, 0)"
5994,"(118.731826, 23.691943, 0)"
5994,"(118.848847, 23.893734, 0)"
5994,"(117.748686, 23.232286, 0)"
5994,"(117.995325, 23.212177, 0)"
5994,"(117.367442, 23.407731, 0)"
5994,"(117.564271, 23.26639, 0)"
5994,"(118.565099, 23.268397, 0)"
5994,"(118.383179, 23.127972, 0)"
6000,"(118.119258, 23.451972, 0)"
6000,"(117.750907, 23.534251, 0)"
6000,"(118.599112, 23.953727, 0)"
6000,"(118.421719, 23.590158, 0)"
6000,"(118.191514, 23.076556, 0)"
6000,"(118.520892, 23.912475, 0)"
6000,"(118.510698, 23.881961, 0)"
6000,"(118.217639, 24.130375, 0)"
6000,"(118.422106, 23.720058, 0)"
6000,"(118.504983, 23.880023, 0)"
6000,"(118.537502, 23.376224, 0)"
6000,"(118.718939, 23.873821, 0)"
6000,"(118.463032, 24.094426, 0)"
6000,"(118.066272, 23.597837, 0)"
6000,"(118.734176, 23.695334, 0)"
6000,"(118.504289, 24.045235, 0)"
6000,"(118.849604, 23.898993, 0)"
6000,"(117.749466, 23.232555, 0)"
6000,"(118.810004, 24.18464, 0)"
6000,"(117.998604, 23.213204, 0)"
6000,"(117.372323, 23.405589, 0)"
6000,"(117.562806, 23.267552, 0)"
6000,"(118.393786, 23.133761, 0)"
6000,"(118.761501, 23.370054, 0)"
6006,"(118.120624, 23.452201, 0)"
6006,"(118.599923, 23.952834, 0)"
6006,"(118.417185, 23.58408, 0)"
6006,"(118.199609, 23.078598, 0)"
6006,"(118.521319, 23.910526, 0)"
6006,"(118.511027, 23.879408, 0)"
6006,"(118.21632, 24.135839, 0)"
6006,"(118.421301, 23.717729, 0)"
6006,"(118.72058, 23.878154, 0)"
6006,"(118.464396, 24.092261, 0)"
6006,"(118.070118, 23.599715, 0)"
6006,"(118.440714, 23.988961, 0)"
6006,"(118.737175, 23.700083, 0)"
6006,"(118.503879, 24.046649, 0)"
6006,"(118.849152, 23.896126, 0)"
6006,"(117.746713, 23.233242, 0)"
6006,"(118.810032, 24.183175, 0)"
6006,"(117.990619, 23.212393, 0)"
6006,"(117.370416, 23.408023, 0)"
6006,"(117.567717, 23.266644, 0)"
6006,"(118.565894, 23.269889, 0)"
6006,"(118.397393, 23.136081, 0)"
6006,"(118.763278, 23.373176, 0)"
6012,"(118.119547, 23.451446, 0)"
6012,"(117.750991, 23.534343, 0)"
6012,"(118.601419, 23.959848, 0)"
6012,"(118.197605, 23.077487, 0)"
6012,"(118.522474, 23.912892, 0)"
6012,"(118.511704, 23.878929, 0)"
6012,"(118.218202, 24.133141, 0)"
6012,"(118.535487, 23.372371, 0)"
6012,"(118.721875, 23.87991, 0)"
6012,"(118.464817, 24.095327, 0)"
6012,"(118.072462, 23.600863, 0)"
6012,"(118.441641, 23.987726, 0)"
6012,"(118.503524, 24.046389, 0)"
6012,"(118.848607, 23.891771, 0)"
6012,"(117.749014, 23.233421, 0)"
6012,"(118.810057, 24.181801, 0)"
6012,"(117.997582, 23.213974, 0)"
6012,"(117.366359, 23.411903, 0)"
6012,"(117.563265, 23.268778, 0)"
6012,"(118.568129, 23.272169, 0)"
6012,"(118.395493, 23.135325, 0)"
6012,"(118.761736, 23.372205, 0)"
6018,"(118.120662, 23.451517, 0)"
6018,"(117.750387, 23.534399, 0)"
6018,"(118.602044, 23.95761, 0)"
6018,"(118.422167, 23.587882, 0)"
6018,"(118.189936, 23.074737, 0)"
6018,"(118.523775, 23.915755, 0)"
6018,"(118.512884, 23.879914, 0)"
6018,"(118.217643, 24.136496, 0)"
6018,"(118.422737, 23.717505, 0)"
6018,"(118.507458, 23.879031, 0)"
6018,"(118.53601, 23.371836, 0)"
6018,"(118.722974, 23.881291, 0)"
6018,"(118.464979, 24.099829, 0)"
6018,"(118.072419, 23.600819, 0)"
6018,"(118.442632, 23.99044, 0)"
6018,"(118.737729, 23.69695, 0)"
6018,"(118.503374, 24.043195, 0)"
6018,"(117.754589, 23.233191, 0)"
6018,"(117.998434, 23.214556, 0)"
6018,"(117.368138, 23.411821, 0)"
6018,"(117.56739, 23.268104, 0)"
6018,"(118.56153, 23.267229, 0)"
6018,"(118.388265, 23.131999, 0)"
6018,"(118.76191, 23.373308, 0)"
6024,"(118.119999, 23.451002, 0)"
6024,"(117.74888, 23.534693, 0)"
6024,"(118.602536, 23.952603, 0)"
6024,"(118.421185, 23.585785, 0)"
6024,"(118.189337, 23.074116, 0)"
6024,"(118.524372, 23.914721, 0)"
6024,"(118.513714, 23.879571, 0)"
6024,"(118.218533, 24.136399, 0)"
6024,"(118.423539, 23.717441, 0)"
6024,"(118.508526, 23.879853, 0)"
6024,"(118.722817, 23.875778, 0)"
6024,"(118.46652, 24.095894, 0)"
6024,"(118.072384, 23.600937, 0)"
6024,"(118.443374, 23.987259, 0)"
6024,"(118.738387, 23.696307, 0)"
6024,"(118.502836, 24.046519, 0)"
6024,"(118.848922, 23.894268, 0)"
6024,"(117.751907, 23.233834, 0)"
6024,"(118.809175, 24.182935, 0)"
6024,"(117.999454, 23.215136, 0)"
6024,"(117.369645, 23.411841, 0)"
6024,"(117.564394, 23.269782, 0)"
6024,"(118.565623, 23.271031, 0)"
6024,"(118.394546, 23.135584, 0)"
6024,"(118.765953, 23.379166, 0)"
6030,"(118.122534, 23.451725, 0)"
6030,"(117.751152, 23.534397, 0)"
6030,"(118.603746, 23.95662, 0)"
6030,"(118.421418, 23.585157, 0)"
6030,"(118.19169, 23.07444, 0)"
6030,"(118.524879, 23.913357, 0)"
6030,"(118.515993, 23.885625, 0)"
6030,"(118.219809, 24.135311, 0)"
6030,"(118.424916, 23.718395, 0)"
6030,"(118.508983, 23.878017, 0)"
6030,"(118.54638, 23.379313, 0)"
6030,"(118.725037, 23.882826, 0)"
6030,"(118.467304, 24.096763, 0)"
6030,"(118.072354, 23.600992, 0)"
6030,"(118.444231, 23.98669, 0)"
6030,"(118.739627, 23.697092, 0)"
6030,"(118.502826, 24.041304, 0)"
6030,"(118.848837, 23.894083, 0)"
6030,"(117.753887, 23.233992, 0)"
6030,"(118.809065, 24.181813, 0)"
6030,"(117.999368, 23.215602, 0)"
6030,"(117.36852, 23.413711, 0)"
6030,"(117.56779, 23.269318, 0)"
6030,"(118.560751, 23.267499, 0)"
6030,"(118.395423, 23.136432, 0)"
6030,"(118.768558, 23.383258, 0)"
6036,"(118.122128, 23.451123, 0)"
6036,"(117.751378, 23.534316, 0)"
6036,"(118.604311, 23.954068, 0)"
6036,"(118.421572, 23.584419, 0)"
6036,"(118.189083, 23.073182, 0)"
6036,"(118.525631, 23.913017, 0)"
6036,"(118.516046, 23.881992, 0)"
6036,"(118.22071, 24.13528, 0)"
6036,"(118.426683, 23.720091, 0)"
6036,"(118.50991, 23.878316, 0)"
6036,"(118.725721, 23.881442, 0)"
6036,"(118.467968, 24.098314, 0)"
6036,"(118.073031, 23.60133, 0)"
6036,"(118.445213, 23.987656, 0)"
6036,"(118.738057, 23.691117, 0)"
6036,"(117.748559, 23.234931, 0)"
6036,"(118.809036, 24.180897, 0)"
6036,"(118.004921, 23.216935, 0)"
6036,"(117.371154, 23.413004, 0)"
6036,"(117.564099, 23.271178, 0)"
6036,"(118.56381, 23.270477, 0)"
6036,"(118.767363, 23.382869, 0)"
6042,"(117.750693, 23.534522, 0)"
6042,"(118.60593, 23.962031, 0)"
6042,"(118.425089, 23.587436, 0)"
6042,"(118.52657, 23.914332, 0)"
6042,"(118.516244, 23.879236, 0)"
6042,"(118.428861, 23.72245, 0)"
6042,"(118.511047, 23.879459, 0)"
6042,"(118.538323, 23.369776, 0)"
6042,"(118.726165, 23.879268, 0)"
6042,"(118.469234, 24.096569, 0)"
6042,"(118.072045, 23.600995, 0)"
6042,"(118.739833, 23.693003, 0)"
6042,"(118.501976, 24.043502, 0)"
6042,"(118.848228, 23.889843, 0)"
6042,"(117.747023, 23.23555, 0)"
6042,"(118.80941, 24.177831, 0)"
6042,"(117.371749, 23.413769, 0)"
6042,"(117.563742, 23.271963, 0)"
6042,"(118.555688, 23.264335, 0)"
6042,"(118.76501, 23.380877, 0)"
6048,"(118.125862, 23.452052, 0)"
6048,"(117.745952, 23.535455, 0)"
6048,"(118.606508, 23.959078, 0)"
6048,"(118.42724, 23.588948, 0)"
6048,"(118.19063, 23.072753, 0)"
6048,"(118.518239, 23.883964, 0)"
6048,"(118.22114, 24.138301, 0)"
6048,"(118.429661, 23.72247, 0)"
6048,"(118.512066, 23.880209, 0)"
6048,"(118.541987, 23.372274, 0)"
6048,"(118.727186, 23.87978, 0)"
6048,"(118.074286, 23.602044, 0)"
6048,"(118.447029, 23.987925, 0)"
6048,"(118.743967, 23.700683, 0)"
6048,"(118.501987, 24.038623, 0)"
6048,"(118.848431, 23.891373, 0)"
6048,"(117.747015, 23.23593, 0)"
6048,"(118.809412, 24.176459, 0)"
6048,"(118.000787, 23.21718, 0)"
6048,"(117.375071, 23.412607, 0)"
6048,"(117.567548, 23.27144, 0)"
6048,"(118.559337, 23.267735, 0)"
6048,"(118.39525, 23.137349, 0)"
6048,"(118.759559, 23.374943, 0)"
6054,"(118.124695, 23.451164, 0)"
6054,"(117.751122, 23.534521, 0)"
6054,"(118.60755, 23.960992, 0)"
6054,"(118.426699, 23.587441, 0)"
6054,"(118.189002, 23.071816, 0)"
6054,"(118.528307, 23.91558, 0)"
6054,"(118.519808, 23.887582, 0)"
6054,"(118.221641, 24.139276, 0)"
6054,"(118.513027, 23.880163, 0)"
6054,"(118.541847, 23.371021, 0)"
6054,"(118.728076, 23.879983, 0)"
6054,"(118.470815, 24.098155, 0)"
6054,"(118.074509, 23.602184, 0)"
6054,"(118.447873, 23.985881, 0)"
6054,"(118.743622, 23.697493, 0)"
6054,"(118.501652, 24.037771, 0)"
6054,"(118.847866, 23.887391, 0)"
6054,"(117.741272, 23.236903, 0)"
6054,"(118.808513, 24.179271, 0)"
6054,"(117.997245, 23.217094, 0)"
6054,"(117.374664, 23.413932, 0)"
6054,"(117.568384, 23.271823, 0)"
6054,"(118.559789, 23.268436, 0)"
6054,"(118.401727, 23.141157, 0)"
6060,"(118.129258, 23.452751, 0)"
6060,"(117.747542, 23.535162, 0)"
6060,"(118.608332, 23.959559, 0)"
6060,"(118.424821, 23.584298, 0)"
6060,"(118.188113, 23.07106, 0)"
6060,"(118.528985, 23.914874, 0)"
6060,"(118.520563, 23.886906, 0)"
6060,"(118.428818, 23.718563, 0)"
6060,"(118.513948, 23.880791, 0)"
6060,"(118.547685, 23.375374, 0)"
6060,"(118.077808, 23.603791, 0)"
6060,"(118.449185, 23.993613, 0)"
6060,"(118.745049, 23.698894, 0)"
6060,"(118.501283, 24.038124, 0)"
6060,"(118.847582, 23.885894, 0)"
6060,"(117.744598, 23.236918, 0)"
6060,"(118.807905, 24.181033, 0)"
6060,"(118.007583, 23.219281, 0)"
6060,"(117.562721, 23.274385, 0)"
6060,"(118.556481, 23.266226, 0)"
6060,"(118.398712, 23.139949, 0)"
6060,"(118.765665, 23.384361, 0)"
6066,"(118.127312, 23.451481, 0)"
6066,"(117.74976, 23.534791, 0)"
6066,"(118.6088, 23.954305, 0)"
6066,"(118.427849, 23.586865, 0)"
6066,"(118.187952, 23.070631, 0)"
6066,"(118.529284, 23.911886, 0)"
6066,"(118.52171, 23.88799, 0)"
6066,"(118.223057, 24.139959, 0)"
6066,"(118.431019, 23.720949, 0)"
6066,"(118.516185, 23.886522, 0)"
6066,"(118.544712, 23.371595, 0)"
6066,"(118.729021, 23.875236, 0)"
6066,"(118.471875, 24.102712, 0)"
6066,"(118.076483, 23.603261, 0)"
6066,"(118.449841, 23.989291, 0)"
6066,"(118.746643, 23.700255, 0)"
6066,"(118.500785, 24.04084, 0)"
6066,"(118.848139, 23.889503, 0)"
6066,"(117.745132, 23.237241, 0)"
6066,"(118.80895, 24.174534, 0)"
6066,"(118.00721, 23.219611, 0)"
6066,"(117.375516, 23.415632, 0)"
6066,"(117.564443, 23.274455, 0)"
6066,"(118.398042, 23.139936, 0)"
6066,"(118.764142, 23.383449, 0)"
6072,"(118.127792, 23.451411, 0)"
6072,"(117.742672, 23.536222, 0)"
6072,"(118.609975, 23.959314, 0)"
6072,"(118.427537, 23.585578, 0)"
6072,"(118.18416, 23.069085, 0)"
6072,"(118.530236, 23.913018, 0)"
6072,"(118.521251, 23.882169, 0)"
6072,"(118.224886, 24.137409, 0)"
6072,"(118.429628, 23.717403, 0)"
6072,"(118.516229, 23.882613, 0)"
6072,"(118.548038, 23.373627, 0)"
6072,"(118.731509, 23.884345, 0)"
6072,"(118.473462, 24.098627, 0)"
6072,"(118.078864, 23.604475, 0)"
6072,"(118.450847, 23.991135, 0)"
6072,"(118.746274, 23.697148, 0)"
6072,"(118.500636, 24.037016, 0)"
6072,"(118.847523, 23.885568, 0)"
6072,"(117.739688, 23.238273, 0)"
6072,"(117.378107, 23.414995, 0)"
6072,"(117.562197, 23.275893, 0)"
6072,"(118.557407, 23.267892, 0)"
6072,"(118.404093, 23.143499, 0)"
6072,"(118.765156, 23.385557, 0)"
6078,"(118.132333, 23.452987, 0)"
6078,"(117.749493, 23.53498, 0)"
6078,"(118.610843, 23.957888, 0)"
6078,"(118.430798, 23.588258, 0)"
6078,"(118.189571, 23.070278, 0)"
6078,"(118.531378, 23.915254, 0)"
6078,"(118.522331, 23.882892, 0)"
6078,"(118.225242, 24.138788, 0)"
6078,"(118.431053, 23.718458, 0)"
6078,"(118.516583, 23.880674, 0)"
6078,"(118.54728, 23.371853, 0)"
6078,"(118.731775, 23.880624, 0)"
6078,"(118.473861, 24.102273, 0)"
6078,"(118.077015, 23.603491, 0)"
6078,"(118.451848, 23.993249, 0)"
6078,"(118.74777, 23.698299, 0)"
6078,"(118.500306, 24.037058, 0)"
6078,"(118.848822, 23.894473, 0)"
6078,"(117.745603, 23.237977, 0)"
6078,"(118.806814, 24.182142, 0)"
6078,"(118.004938, 23.220211, 0)"
6078,"(117.378624, 23.415779, 0)"
6078,"(117.565645, 23.275414, 0)"
6078,"(118.55667, 23.26773, 0)"
6078,"(118.399801, 23.141606, 0)"
6078,"(118.766483, 23.388154, 0)"
6084,"(117.748407, 23.535141, 0)"
6084,"(118.611769, 23.958785, 0)"
6084,"(118.428313, 23.584532, 0)"
6084,"(118.187746, 23.069218, 0)"
6084,"(118.531653, 23.912251, 0)"
6084,"(118.522874, 23.881429, 0)"
6084,"(118.225004, 24.141179, 0)"
6084,"(118.434247, 23.722531, 0)"
6084,"(118.517273, 23.879623, 0)"
6084,"(118.546951, 23.370504, 0)"
6084,"(118.733011, 23.882762, 0)"
6084,"(118.47459, 24.102757, 0)"
6084,"(118.452836, 23.995651, 0)"
6084,"(118.750187, 23.701914, 0)"
6084,"(118.49989, 24.037707, 0)"
6084,"(118.848151, 23.889989, 0)"
6084,"(117.743097, 23.23859, 0)"
6084,"(118.807967, 24.175063, 0)"
6084,"(118.003926, 23.220517, 0)"
6084,"(117.377289, 23.417749, 0)"
6084,"(117.560012, 23.27795, 0)"
6084,"(118.555016, 23.266892, 0)"
6084,"(118.404131, 23.144169, 0)"
6084,"(118.763865, 23.385923, 0)"
6090,"(118.13323, 23.452653, 0)"
6090,"(117.746658, 23.535517, 0)"
6090,"(118.612627, 23.958711, 0)"
6090,"(118.429094, 23.584425, 0)"
6090,"(118.185337, 23.068082, 0)"
6090,"(118.532978, 23.91599, 0)"
6090,"(118.226596, 24.139419, 0)"
6090,"(118.434246, 23.72129, 0)"
6090,"(118.519353, 23.884544, 0)"
6090,"(118.551396, 23.373594, 0)"
6090,"(118.733648, 23.881197, 0)"
6090,"(118.074789, 23.602308, 0)"
6090,"(118.453641, 23.993972, 0)"
6090,"(118.747943, 23.694315, 0)"
6090,"(118.499571, 24.037519, 0)"
6090,"(118.847083, 23.882625, 0)"
6090,"(117.738447, 23.239527, 0)"
6090,"(118.807362, 24.176975, 0)"
6090,"(118.009304, 23.221872, 0)"
6090,"(117.376933, 23.419141, 0)"
6090,"(117.566388, 23.276523, 0)"
6090,"(118.548049, 23.261768, 0)"
6090,"(118.402993, 23.144024, 0)"
6090,"(118.762364, 23.384931, 0)"
6096,"(118.129756, 23.450846, 0)"
6096,"(118.613722, 23.960778, 0)"
6096,"(118.186412, 23.068045, 0)"
6096,"(118.533458, 23.913788, 0)"
6096,"(118.434506, 23.720399, 0)"
6096,"(118.519328, 23.880996, 0)"
6096,"(118.550098, 23.371352, 0)"
6096,"(118.476911, 24.100578, 0)"
6096,"(118.077629, 23.603624, 0)"
6096,"(118.454484, 23.99134, 0)"
6096,"(118.750982, 23.699399, 0)"
6096,"(118.499389, 24.034495, 0)"
6096,"(118.847315, 23.88394, 0)"
6096,"(118.807491, 24.174516, 0)"
6096,"(118.005036, 23.221537, 0)"
6096,"(117.379314, 23.41856, 0)"
6096,"(117.556231, 23.280616, 0)"
6096,"(118.548952, 23.262909, 0)"
6096,"(118.398565, 23.141936, 0)"
6096,"(118.765352, 23.389475, 0)"
6102,"(118.130317, 23.450719, 0)"
6102,"(117.742543, 23.536394, 0)"
6102,"(118.61432, 23.958032, 0)"
6102,"(118.43355, 23.587717, 0)"
6102,"(118.183267, 23.066644, 0)"
6102,"(118.534768, 23.916966, 0)"
6102,"(118.527162, 23.888653, 0)"
6102,"(118.227782, 24.140622, 0)"
6102,"(118.434181, 23.718503, 0)"
6102,"(118.521008, 23.884476, 0)"
6102,"(118.55397, 23.373979, 0)"
6102,"(118.736075, 23.88484, 0)"
6102,"(118.477614, 24.101607, 0)"
6102,"(118.072565, 23.601138, 0)"
6102,"(118.455327, 23.988477, 0)"
6102,"(118.750193, 23.695054, 0)"
6102,"(118.499086, 24.032339, 0)"
6102,"(118.846283, 23.877872, 0)"
6102,"(117.738699, 23.240235, 0)"
6102,"(118.807015, 24.175815, 0)"
6102,"(117.381712, 23.418094, 0)"
6102,"(117.565259, 23.278201, 0)"
6102,"(118.549898, 23.264134, 0)"
6102,"(118.402933, 23.14464, 0)"
6102,"(118.764594, 23.389472, 0)"
6108,"(118.131426, 23.450832, 0)"
6108,"(117.745945, 23.5358, 0)"
6108,"(118.615432, 23.960622, 0)"
6108,"(118.433931, 23.587227, 0)"
6108,"(118.179139, 23.064898, 0)"
6108,"(118.534914, 23.913035, 0)"
6108,"(118.526888, 23.8836, 0)"
6108,"(118.227533, 24.143161, 0)"
6108,"(118.435318, 23.719206, 0)"
6108,"(118.521525, 23.882788, 0)"
6108,"(118.549314, 23.368585, 0)"
6108,"(118.735964, 23.878877, 0)"
6108,"(118.47819, 24.103665, 0)"
6108,"(118.07329, 23.601457, 0)"
6108,"(118.456356, 23.993116, 0)"
6108,"(118.750402, 23.693309, 0)"
6108,"(118.498784, 24.032902, 0)"
6108,"(118.847433, 23.885363, 0)"
6108,"(117.742638, 23.240167, 0)"
6108,"(118.807455, 24.172225, 0)"
6108,"(118.012736, 23.223763, 0)"
6108,"(117.380757, 23.419921, 0)"
6108,"(117.56538, 23.278873, 0)"
6108,"(118.396627, 23.14161, 0)"
6108,"(118.7632, 23.388634, 0)"
6114,"(118.13107, 23.450363, 0)"
6114,"(117.740705, 23.536747, 0)"
6114,"(118.435367, 23.588018, 0)"
6114,"(118.180392, 23.064908, 0)"
6114,"(118.53631, 23.916987, 0)"
6114,"(118.528498, 23.886764, 0)"
6114,"(118.228237, 24.143747, 0)"
6114,"(118.437676, 23.721873, 0)"
6114,"(118.522097, 23.881265, 0)"
6114,"(118.553539, 23.371409, 0)"
6114,"(118.737616, 23.883212, 0)"
6114,"(118.478621, 24.106723, 0)"
6114,"(118.074394, 23.601934, 0)"
6114,"(118.457164, 23.989886, 0)"
6114,"(118.498484, 24.032392, 0)"
6114,"(118.84666, 23.880178, 0)"
6114,"(117.738154, 23.24106, 0)"
6114,"(118.806775, 24.174199, 0)"
6114,"(118.007881, 23.223392, 0)"
6114,"(117.381252, 23.420566, 0)"
6114,"(117.560641, 23.281113, 0)"
6114,"(118.39919, 23.143314, 0)"
6114,"(118.762631, 23.388957, 0)"
6120,"(118.132175, 23.450513, 0)"
6120,"(117.741539, 23.536627, 0)"
6120,"(118.617021, 23.959461, 0)"
6120,"(118.537178, 23.917747, 0)"
6120,"(118.529579, 23.887548, 0)"
6120,"(118.228818, 24.144453, 0)"
6120,"(118.439294, 23.723241, 0)"
6120,"(118.5236, 23.884199, 0)"
6120,"(118.557035, 23.37366, 0)"
6120,"(118.738389, 23.883026, 0)"
6120,"(118.479552, 24.106803, 0)"
6120,"(118.071883, 23.600631, 0)"
